"uc_id","title","category_id","category_name","subcategory_id","subcategory_name","criticality","difficulty","monitoring_type","splunk_pillar","regulations","app_ta","html_url","json_url"
"UC-1.1.89","Syslog Flood Detection","1","Server & Compute","1.1","Linux Servers","high","`sourcetype=syslog`","['Anomaly']","observability","","['N/A']","/uc/UC-1.1.89/","/uc/UC-1.1.89/index.json"
"UC-1.1.9","Unauthorized Sudo Usage","1","Server & Compute","1.1","Linux Servers","high","`sourcetype=linux_secure`","['Security']","security","","['Authentication']","/uc/UC-1.1.9/","/uc/UC-1.1.9/index.json"
"UC-1.1.90","Journal Disk Usage Monitoring","1","Server & Compute","1.1","Linux Servers","medium","`sourcetype=custom:journalctl_usage`","['Capacity']","observability","","['N/A']","/uc/UC-1.1.90/","/uc/UC-1.1.90/index.json"
"UC-1.1.91","Log Rotation Failures","1","Server & Compute","1.1","Linux Servers","medium","`sourcetype=syslog, logrotate output`","['Fault']","observability","","['N/A']","/uc/UC-1.1.91/","/uc/UC-1.1.91/index.json"
"UC-1.1.92","Auditd Daemon Health","1","Server & Compute","1.1","Linux Servers","high","`sourcetype=syslog, linux_audit`","['Compliance']","observability","","['Endpoint']","/uc/UC-1.1.92/","/uc/UC-1.1.92/index.json"
"UC-1.1.93","Rsyslog Queue Backlog Monitoring","1","Server & Compute","1.1","Linux Servers","medium","`sourcetype=custom:rsyslog_stats`","['Performance']","observability","","['N/A']","/uc/UC-1.1.93/","/uc/UC-1.1.93/index.json"
"UC-1.1.94","Failed Log Forwarding","1","Server & Compute","1.1","Linux Servers","high","`sourcetype=syslog, rsyslog/syslog-ng error logs`","['Compliance']","observability","","['N/A']","/uc/UC-1.1.94/","/uc/UC-1.1.94/index.json"
"UC-1.1.95","TCP Connection Establishment Rate","1","Server & Compute","1.1","Linux Servers","medium","`sourcetype=custom:netstat_stats, /proc/net/snmp`","['Security']","security","","['N/A']","/uc/UC-1.1.95/","/uc/UC-1.1.95/index.json"
"UC-1.1.96","NUMA Hit/Miss Ratio Tracking","1","Server & Compute","1.1","Linux Servers","medium","`sourcetype=custom:numa_zone`","['Performance']","observability","","['N/A']","/uc/UC-1.1.96/","/uc/UC-1.1.96/index.json"
"UC-1.1.97","CPU C-State Residency Monitoring","1","Server & Compute","1.1","Linux Servers","medium","`sourcetype=custom:cpuidle, /sys/devices/system/cpu/cpu*/cpuidle/state*/`","['Performance']","observability","","['N/A']","/uc/UC-1.1.97/","/uc/UC-1.1.97/index.json"
"UC-1.1.98","TLB Shootdown Rate Monitoring","1","Server & Compute","1.1","Linux Servers","medium","`sourcetype=custom:tlb_stats, /proc/interrupts`","['Performance']","observability","","['N/A']","/uc/UC-1.1.98/","/uc/UC-1.1.98/index.json"
"UC-1.1.99","Kernel Lock Contention Detection","1","Server & Compute","1.1","Linux Servers","medium","`sourcetype=custom:lock_stats, /proc/lock_stat`","['Performance']","observability","","['N/A']","/uc/UC-1.1.99/","/uc/UC-1.1.99/index.json"
"UC-1.2.1","CPU Utilization Trending (Windows)","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=Perfmon:CPU` (Perfmon input: `Processor`)","['Performance', 'Capacity']","observability","","['Performance']","/uc/UC-1.2.1/","/uc/UC-1.2.1/index.json"
"UC-1.2.10","Scheduled Task Failures","1","Server & Compute","1.2","Windows Servers","medium","`sourcetype=WinEventLog:Microsoft-Windows-TaskScheduler/Operational`, EventCode=201","['Fault']","observability","","['N/A']","/uc/UC-1.2.10/","/uc/UC-1.2.10/index.json"
"UC-1.2.100","PKI / Certificate Authority Health","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Security` (EventCode 4886, 4887, 4888), `sourcetype=WinEventLog:Application`","['Availability']","observability","","['Authentication']","/uc/UC-1.2.100/","/uc/UC-1.2.100/index.json"
"UC-1.2.101","File Share Access Auditing (SMB)","1","Server & Compute","1.2","Windows Servers","medium","`sourcetype=WinEventLog:Security` (EventCode 5140, 5145)","['Security']","security","","['N/A']","/uc/UC-1.2.101/","/uc/UC-1.2.101/index.json"
"UC-1.2.102","Software Restriction / AppLocker Bypass Detection","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-AppLocker/EXE and DLL`, `sourcetype=WinEventLog:Microsoft-Windows-AppLocker/MSI and Script`","['Security']","security","","['N/A']","/uc/UC-1.2.102/","/uc/UC-1.2.102/index.json"
"UC-1.2.103","Terminal Services / RDP Session Tracking","1","Server & Compute","1.2","Windows Servers","medium","`sourcetype=WinEventLog:Microsoft-Windows-TerminalServices-LocalSessionManager/Operational`, `sourcetype=WinEventLog:Security`","['Security']","security","","['N/A']","/uc/UC-1.2.103/","/uc/UC-1.2.103/index.json"
"UC-1.2.104","Disk Latency and I/O Performance (Windows)","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=Perfmon:LogicalDisk`","['Fault']","observability","","['Performance']","/uc/UC-1.2.104/","/uc/UC-1.2.104/index.json"
"UC-1.2.105","Windows Defender Exclusion Monitoring","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-Windows Defender/Operational` (EventID 5007)","['Security']","security","","['N/A']","/uc/UC-1.2.105/","/uc/UC-1.2.105/index.json"
"UC-1.2.106","Local Administrator Group Membership Changes","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Security` (EventCode 4732, 4733)","['Security']","security","","['Authentication']","/uc/UC-1.2.106/","/uc/UC-1.2.106/index.json"
"UC-1.2.107","DFS Replication Health Monitoring","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:DFS Replication`","['Availability']","observability","","['N/A']","/uc/UC-1.2.107/","/uc/UC-1.2.107/index.json"
"UC-1.2.108","Kerberos Constrained Delegation Abuse","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Security` (EventCode 4769, 5136)","['Security']","security","","['Authentication']","/uc/UC-1.2.108/","/uc/UC-1.2.108/index.json"
"UC-1.2.109","Windows Time Service (W32Time) Drift","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:System` (Source=Microsoft-Windows-Time-Service)","['Configuration']","observability","","['Endpoint']","/uc/UC-1.2.109/","/uc/UC-1.2.109/index.json"
"UC-1.2.11","Blue Screen of Death (BSOD)","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:System`, EventCode=1001 (BugCheck)","['Fault']","observability","","['N/A']","/uc/UC-1.2.11/","/uc/UC-1.2.11/index.json"
"UC-1.2.110","PowerShell Constrained Language Mode Bypass","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-PowerShell/Operational` (EventCode 4104), `sourcetype=WinEventLog:Windows PowerShell`","['Security']","security","","['N/A']","/uc/UC-1.2.110/","/uc/UC-1.2.110/index.json"
"UC-1.2.111","Windows Firewall Rule Tampering","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-Windows Firewall With Advanced Security/Firewall` (EventCode 2004, 2005, 2006, 2033)","['Security']","security","","['N/A']","/uc/UC-1.2.111/","/uc/UC-1.2.111/index.json"
"UC-1.2.112","BITS Transfer Abuse Detection","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Microsoft-Windows-Bits-Client/Operational`","['Security']","security","","['N/A']","/uc/UC-1.2.112/","/uc/UC-1.2.112/index.json"
"UC-1.2.113","COM Object Hijacking Detection","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Microsoft-Windows-Sysmon/Operational` (EventCode 13)","['Security']","security","","['N/A']","/uc/UC-1.2.113/","/uc/UC-1.2.113/index.json"
"UC-1.2.114","LSASS Memory Protection Monitoring","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-Sysmon/Operational` (EventCode 10), `sourcetype=WinEventLog:Security`","['Performance']","both","","['N/A']","/uc/UC-1.2.114/","/uc/UC-1.2.114/index.json"
"UC-1.2.115","Logon Session Anomalies (Type 3 / Network Logon)","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Security` (EventCode 4624)","['Performance']","both","","['Authentication']","/uc/UC-1.2.115/","/uc/UC-1.2.115/index.json"
"UC-1.2.116","WMI Persistence Detection","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-Sysmon/Operational` (EventCode 19, 20, 21)","['Performance']","both","","['N/A']","/uc/UC-1.2.116/","/uc/UC-1.2.116/index.json"
"UC-1.2.117","NIC Teaming & Network Adapter Failures (Windows)","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Microsoft-Windows-NlbMgr/Operational`, `sourcetype=WinEventLog:System`","['Performance']","both","","['Endpoint']","/uc/UC-1.2.117/","/uc/UC-1.2.117/index.json"
"UC-1.2.118","ASR (Attack Surface Reduction) Rule Monitoring","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-Windows Defender/Operational` (EventID 1121, 1122)","['Security']","security","","['N/A']","/uc/UC-1.2.118/","/uc/UC-1.2.118/index.json"
"UC-1.2.119","Registry Run Key Persistence Monitoring","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-Sysmon/Operational` (EventCode 13)","['Security']","security","","['Change']","/uc/UC-1.2.119/","/uc/UC-1.2.119/index.json"
"UC-1.2.12","RDP Session Monitoring","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Security` (EventCode 4624, LogonType=10), `sourcetype=WinEventLog:Microsoft-Windows-TerminalServices-LocalSessionManager/Operational`","['Compliance']","security","","['N/A']","/uc/UC-1.2.12/","/uc/UC-1.2.12/index.json"
"UC-1.2.120","BitLocker Recovery & Compliance Monitoring","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Microsoft-Windows-BitLocker/BitLocker Management` (EventCode 770, 771, 773, 774, 775)","['Compliance', 'Security']","security","","['N/A']","/uc/UC-1.2.120/","/uc/UC-1.2.120/index.json"
"UC-1.2.121","DNS Client Query Anomalies","1","Server & Compute","1.2","Windows Servers","medium","`sourcetype=WinEventLog:Microsoft-Windows-Sysmon/Operational` (EventCode 22), `sourcetype=WinEventLog:Microsoft-Windows-DNS-Client/Operational`","['Security']","security","","['N/A']","/uc/UC-1.2.121/","/uc/UC-1.2.121/index.json"
"UC-1.2.122","Local Account Creation & Modification","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Security` (EventCode 4720, 4722, 4724, 4738)","['Performance']","both","","['Change']","/uc/UC-1.2.122/","/uc/UC-1.2.122/index.json"
"UC-1.2.123","Token Manipulation / Privilege Escalation","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Security` (EventCode 4673, 4674)","['Performance']","both","","['Authentication']","/uc/UC-1.2.123/","/uc/UC-1.2.123/index.json"
"UC-1.2.124","Process Injection Detection (Sysmon)","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-Sysmon/Operational` (EventCode 8, 10)","['Security']","security","","['N/A']","/uc/UC-1.2.124/","/uc/UC-1.2.124/index.json"
"UC-1.2.125","Cluster Shared Volume (CSV) Health","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Microsoft-Windows-FailoverClustering/Operational`","['Availability']","observability","","['N/A']","/uc/UC-1.2.125/","/uc/UC-1.2.125/index.json"
"UC-1.2.126","DCOM Activation Failures","1","Server & Compute","1.2","Windows Servers","medium","`sourcetype=WinEventLog:System` (EventCode 10016)","['Performance']","observability","","['Endpoint']","/uc/UC-1.2.126/","/uc/UC-1.2.126/index.json"
"UC-1.2.127","Automatic Windows Update Compliance","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Microsoft-Windows-WindowsUpdateClient/Operational`","['Compliance']","security","","['N/A']","/uc/UC-1.2.127/","/uc/UC-1.2.127/index.json"
"UC-1.2.128","Service Account Logon Anomalies","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Security` (EventCode 4624, 4625)","['Performance']","both","","['Authentication']","/uc/UC-1.2.128/","/uc/UC-1.2.128/index.json"
"UC-1.2.129","Sysmon Driver/Image Load Monitoring","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Microsoft-Windows-Sysmon/Operational` (EventCode 6, 7)","['Performance']","both","","['N/A']","/uc/UC-1.2.129/","/uc/UC-1.2.129/index.json"
"UC-1.2.13","PowerShell Script Execution","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Microsoft-Windows-PowerShell/Operational`, EventCode=4104","['Security']","security","","['N/A']","/uc/UC-1.2.13/","/uc/UC-1.2.13/index.json"
"UC-1.2.130","Scheduled Task Modification for Persistence","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-TaskScheduler/Operational` (EventCode 140, 141, 142)","['Performance']","both","","['Change']","/uc/UC-1.2.130/","/uc/UC-1.2.130/index.json"
"UC-1.2.131","Windows Print Spooler Health","1","Server & Compute","1.2","Windows Servers","medium","`WinEventLog:System` (Event ID 7036 for spooler), Perfmon (Print Queue counters)","['Availability']","observability","","['N/A']","/uc/UC-1.2.131/","/uc/UC-1.2.131/index.json"
"UC-1.2.132","Windows Scheduled Task Failures","1","Server & Compute","1.2","Windows Servers","medium","`WinEventLog:Microsoft-Windows-TaskScheduler/Operational` (EventCode 201, 101)","['Fault']","observability","","['N/A']","/uc/UC-1.2.132/","/uc/UC-1.2.132/index.json"
"UC-1.2.133","Windows WMI Repository Health","1","Server & Compute","1.2","Windows Servers","medium","`winmgmt /verifyrepository` output","['Availability']","observability","","['N/A']","/uc/UC-1.2.133/","/uc/UC-1.2.133/index.json"
"UC-1.2.134","Windows Pending Reboot Detection","1","Server & Compute","1.2","Windows Servers","medium","Registry keys (RebootRequired, PendingFileRenameOperations)","['Configuration']","observability","","['N/A']","/uc/UC-1.2.134/","/uc/UC-1.2.134/index.json"
"UC-1.2.15","DNS Server Health","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:DNS Server`, DNS debug/analytical logs","['Availability']","observability","","['N/A']","/uc/UC-1.2.15/","/uc/UC-1.2.15/index.json"
"UC-1.2.16","DHCP Scope Exhaustion","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=DhcpSrvLog`, DHCP audit logs","['Capacity']","observability","","['N/A']","/uc/UC-1.2.16/","/uc/UC-1.2.16/index.json"
"UC-1.2.17","Certificate Expiration","1","Server & Compute","1.2","Windows Servers","high","Custom scripted input (`certutil` or PowerShell `Get-ChildItem Cert:\`)","['Availability']","observability","","['N/A']","/uc/UC-1.2.17/","/uc/UC-1.2.17/index.json"
"UC-1.2.19","Group Policy Processing Failures","1","Server & Compute","1.2","Windows Servers","medium","`sourcetype=WinEventLog:Microsoft-Windows-GroupPolicy/Operational`, EventCodes 1085, 1096","['Configuration']","observability","","['Change']","/uc/UC-1.2.19/","/uc/UC-1.2.19/index.json"
"UC-1.2.2","Memory Utilization & Paging (Windows)","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=Perfmon:Memory`","['Performance']","observability","","['Performance']","/uc/UC-1.2.2/","/uc/UC-1.2.2/index.json"
"UC-1.2.20","Print Spooler Issues","1","Server & Compute","1.2","Windows Servers","low","`sourcetype=WinEventLog:Microsoft-Windows-PrintService/Operational`","['Security']","security","","['N/A']","/uc/UC-1.2.20/","/uc/UC-1.2.20/index.json"
"UC-1.2.21","Disk I/O Queue Length (Windows)","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=Perfmon:LogicalDisk` (counter: Current Disk Queue Length)","['Performance']","observability","","['Performance']","/uc/UC-1.2.21/","/uc/UC-1.2.21/index.json"
"UC-1.2.22","Process Handle Leak Detection","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=Perfmon:Process` (counter: Handle Count)","['Performance']","observability","","['Performance']","/uc/UC-1.2.22/","/uc/UC-1.2.22/index.json"
"UC-1.2.23","Non-Paged Pool Exhaustion","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=Perfmon:Memory` (counter: Pool Nonpaged Bytes)","['Fault']","observability","","['Performance']","/uc/UC-1.2.23/","/uc/UC-1.2.23/index.json"
"UC-1.2.24","Network Interface Utilization (Windows)","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=Perfmon:Network_Interface`","['Performance']","observability","","['Performance']","/uc/UC-1.2.24/","/uc/UC-1.2.24/index.json"
"UC-1.2.25","Processor Queue Length","1","Server & Compute","1.2","Windows Servers","medium","`sourcetype=Perfmon:System` (counter: Processor Queue Length)","['Performance']","observability","","['Performance']","/uc/UC-1.2.25/","/uc/UC-1.2.25/index.json"
"UC-1.2.26","Security Log Cleared","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Security` (EventCode 1102), `sourcetype=WinEventLog:System` (EventCode 104)","['Security']","security","","['N/A']","/uc/UC-1.2.26/","/uc/UC-1.2.26/index.json"
"UC-1.2.27","New Service Installation","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:System` (EventCode 7045)","['Security']","security","","['Endpoint']","/uc/UC-1.2.27/","/uc/UC-1.2.27/index.json"
"UC-1.2.28","Windows Firewall Rule Changes","1","Server & Compute","1.2","Windows Servers","high","`sourcetype=WinEventLog:Microsoft-Windows-Windows Firewall With Advanced Security/Firewall` (EventCode 2004, 2005, 2006, 2033)","['Security']","security","","['Change']","/uc/UC-1.2.28/","/uc/UC-1.2.28/index.json"
"UC-1.2.29","Registry Run Key Modification (Persistence)","1","Server & Compute","1.2","Windows Servers","critical","`sourcetype=WinEventLog:Microsoft-Windows-Sysmon/Operational` (EventCode 13) or `sourcetype=WinEventLog:Security` (EventCode 4657)","['Security']","security","","['Change']","/uc/UC-1.2.29/","/uc/UC-1.2.29/index.json"
